Country,Region/State,City,"Zip/Postal Code","Weight From","Weight To","Price From","Price To","Qty From","Qty To","Shipping Price","Shipping Method","Estimation Day"
IDN,ID-AC,"ACEH BARAT DAYA/BABAH ROT",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH BARAT DAYA/BLANGPIDIE",*,0.0000,100000.0000,0.0000,0.0000,0,0,51000.0000,JNE,
IDN,ID-AC,"ACEH BARAT DAYA/KUALA BATEE",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH BARAT DAYA/MANGGENG",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH BARAT DAYA/SUSOH",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH BARAT DAYA/TANGAN TANGAN",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH BARAT/ARONGAN LAMBALEK",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH BARAT/BUBON",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH BARAT/JOHAN PAHLAWAN",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH BARAT/KEC. KAWAY XVI",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH BARAT/MEULABOH",*,0.0000,100000.0000,0.0000,0.0000,0,0,51000.0000,JNE,
IDN,ID-AC,"ACEH BARAT/PANTE CEUREUMEN",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH BARAT/SAMATIGA",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH BARAT/SUNGAI MAS",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH BARAT/WOYLA",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH BARAT/WOYLA BARAT",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH BARAT/WOYLA TIMUR",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH BESAR/BAITUSSALAM",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH BESAR/DARUL IMARAH",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH BESAR/DARUL KAMAL",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH BESAR/DARUSSALAM",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH BESAR/INDRAPURI",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH BESAR/INGIN JAYA",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH BESAR/JANTO",*,0.0000,100000.0000,0.0000,0.0000,0,0,51000.0000,JNE,
IDN,ID-AC,"ACEH BESAR/KRUENG BARONA JAYA",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH BESAR/KUTA BARO",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH BESAR/KUTA COT GLIE",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH BESAR/KUTA MALAKA",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH BESAR/LEMBAH SEULAWAH",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH BESAR/LEUPUNG",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH BESAR/LHO'NGA",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH BESAR/LHOONG",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH BESAR/MESJID RAYA",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH BESAR/MONTASIK",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH BESAR/PEUKAN BADA",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH BESAR/PUROACEH",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH BESAR/SEULIMEUM",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH BESAR/SIMPANG TIGA",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH BESAR/SUKA MAKMUR",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH JAYA/JAYA",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH JAYA/KRUENG SABEE/CALANG",*,0.0000,100000.0000,0.0000,0.0000,0,0,51000.0000,JNE,
IDN,ID-AC,"ACEH JAYA/PANGAT",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH JAYA/SAMPO NIET",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH JAYA/SETIA BAKTI",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH JAYA/TEUNOM",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH SELATAN/BAKONGAN",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH SELATAN/BAKONGAN TIMUR",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH SELATAN/KLUET SELATAN",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH SELATAN/KLUET TENGAH",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH SELATAN/KLUET TIMUR",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH SELATAN/KLUET UTARA",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH SELATAN/LABUHAN HAJI",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH SELATAN/LABUHAN HAJI BARAT",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH SELATAN/LABUHAN HAJI TIMUR",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH SELATAN/MEUKEK",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH SELATAN/PASIE RAJA",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH SELATAN/SAMA DUA",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH SELATAN/SAWANG",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH SELATAN/TAPAK TUAN",*,0.0000,100000.0000,0.0000,0.0000,0,0,51000.0000,JNE,
IDN,ID-AC,"ACEH SELATAN/TRUMON",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH SELATAN/TRUMON TIMUR",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH SINGKIL/DANAU PARIS",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH SINGKIL/GUNUNG MERIAH",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH SINGKIL/KOTA BAHARU",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH SINGKIL/PULAU BANYAK",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH SINGKIL/SIMPANG KANAN",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH SINGKIL/SINGKIL",*,0.0000,100000.0000,0.0000,0.0000,0,0,51000.0000,JNE,
IDN,ID-AC,"ACEH SINGKIL/SINGKIL UTARA",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH SINGKIL/SINGKOHOR",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH SINGKIL/SURO BARU",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TAMIANG/BENDAHARA",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TAMIANG/KARANG BARU",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TAMIANG/KEJURUAN MUDA",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TAMIANG/KUALA SIMPANG",*,0.0000,100000.0000,0.0000,0.0000,0,0,51000.0000,JNE,
IDN,ID-AC,"ACEH TAMIANG/MANYAK PAYED",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TAMIANG/RANTAU",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TAMIANG/SEURUWAY",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TAMIANG/TAMIANG HULU",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TENGAH/ATU LINTANG",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TENGAH/BEBESEN",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TENGAH/BIES",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TENGAH/BINTANG",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TENGAH/CELALA",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TENGAH/JAGONG JEGET",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TENGAH/KEBAYAKAN",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TENGAH/KETOL",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TENGAH/KUTE PANANG",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TENGAH/LAUTTAWAR",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TENGAH/LINGE ISAK",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TENGAH/PEGASING",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TENGAH/RUSIP ANTARA",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TENGAH/SILIH NARA",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TENGAH/TAKENGON",*,0.0000,100000.0000,0.0000,0.0000,0,0,51000.0000,JNE,
IDN,ID-AC,"ACEH TENGGARA/BABUL MAKMUR",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TENGGARA/BABUL RAHMAT",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TENGGARA/BABUSSALAM",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TENGGARA/BADAR",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TENGGARA/BAMBEL",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TENGGARA/BUKIT TUSAM",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TENGGARA/DARUL HASANAH",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TENGGARA/KUTACANE",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TENGGARA/LAWE ALAS",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TENGGARA/LAWE BULAN",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TENGGARA/LAWE SIGALA",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TENGGARA/SEMADAM",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TIMUR/BANDA ALAM",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TIMUR/BIREM BAYEUN",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TIMUR/DARUL AMAN",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TIMUR/DARUL IKSAN",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TIMUR/IDI RAYEUK",*,0.0000,100000.0000,0.0000,0.0000,0,0,51000.0000,JNE,
IDN,ID-AC,"ACEH TIMUR/IDI TUNING",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TIMUR/INDRA MAKMUR",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TIMUR/JULOK",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TIMUR/MADAT",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TIMUR/NURUSSALAM",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TIMUR/PANTE BEUDARI",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TIMUR/PEUDAWA",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TIMUR/PEUREULAK",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TIMUR/PEUREULAK BARAT",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TIMUR/PEUREULAK TIMUR",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TIMUR/RANTAU SELAMAT",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TIMUR/RANTO PEUREULAK",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TIMUR/SERBA JADI/LOKOP",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TIMUR/SIMPANG JERNIH",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TIMUR/SIMPANG ULIM",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH TIMUR/SUNGAI RAYA",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH UTARA/BAKTIA",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH UTARA/BAKTIA BARAT",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH UTARA/COT GIREK",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH UTARA/DEWANTARA",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH UTARA/KUTA MAKMUR",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH UTARA/LANGKAHAN",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH UTARA/LHOKSUKON",*,0.0000,100000.0000,0.0000,0.0000,0,0,51000.0000,JNE,
IDN,ID-AC,"ACEH UTARA/MATANG KULI",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH UTARA/MEURAH MULIA",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH UTARA/MUARA BATU",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH UTARA/NIBONG",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH UTARA/NISAM",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH UTARA/PAYA BAKONG",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH UTARA/SAMUDERA",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH UTARA/SAWANG",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH UTARA/SEUNUDDON",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH UTARA/SIMPANG KEURAMAT",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH UTARA/SYAMTALIRA ARON",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH UTARA/SYAMTALIRA BAYU",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH UTARA/TANAH JAMBO AYE",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH UTARA/TANAH LUAS",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"ACEH UTARA/TANAH PASIR",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"BANDA ACEH/BAITURRAHMAN",*,0.0000,100000.0000,0.0000,0.0000,0,0,37000.0000,JNE,
IDN,ID-AC,"BANDA ACEH/BANDA ACEH",*,0.0000,100000.0000,0.0000,0.0000,0,0,37000.0000,JNE,
IDN,ID-AC,"BANDA ACEH/BANDA RAYA",*,0.0000,100000.0000,0.0000,0.0000,0,0,37000.0000,JNE,
IDN,ID-AC,"BANDA ACEH/JAYA BARU",*,0.0000,100000.0000,0.0000,0.0000,0,0,37000.0000,JNE,
IDN,ID-AC,"BANDA ACEH/KUTA ALAM",*,0.0000,100000.0000,0.0000,0.0000,0,0,37000.0000,JNE,
IDN,ID-AC,"BANDA ACEH/KUTA RAJA",*,0.0000,100000.0000,0.0000,0.0000,0,0,37000.0000,JNE,
IDN,ID-AC,"BANDA ACEH/LUENG BATA",*,0.0000,100000.0000,0.0000,0.0000,0,0,37000.0000,JNE,
IDN,ID-AC,"BANDA ACEH/MEURAKSA",*,0.0000,100000.0000,0.0000,0.0000,0,0,37000.0000,JNE,
IDN,ID-AC,"BANDA ACEH/SYIAH KUALA",*,0.0000,100000.0000,0.0000,0.0000,0,0,37000.0000,JNE,
IDN,ID-AC,"BANDA ACEH/ULEE KARENG",*,0.0000,100000.0000,0.0000,0.0000,0,0,37000.0000,JNE,
IDN,ID-AC,"BENER MERIAH/BANDAR",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"BENER MERIAH/BUKIT",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"BENER MERIAH/PERMATA",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"BENER MERIAH/PINTU RIME",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"BENER MERIAH/SIMPANG TIGA REDELON",*,0.0000,100000.0000,0.0000,0.0000,0,0,51000.0000,JNE,
IDN,ID-AC,"BENER MERIAH/SYIAH KUALA",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"BENER MERIAH/TIMANG GAJAH",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"BENER MERIAH/WIH PESAM",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,BIREUEN/BIREUEN,*,0.0000,100000.0000,0.0000,0.0000,0,0,51000.0000,JNE,
IDN,ID-AC,"BIREUEN/GANDA PURA",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,BIREUEN/JANGKA,*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,BIREUEN/JEUMPA,*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,BIREUEN/JEUNIEB,*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,BIREUEN/JULI,*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"BIREUEN/KOTA JUANG",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,BIREUEN/KUALA,*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"BIREUEN/KUTA BLANG",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,BIREUEN/MAKMUR,*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,BIREUEN/PANDRAH,*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,BIREUEN/PEUDADA,*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,BIREUEN/PEUSANGAN,*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"BIREUEN/PEUSANGAN SELATAN",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"BIREUEN/PEUSANGAN SIBLAH KRUENG",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,BIREUEN/PRIMBANG,*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,BIREUEN/SAMALANGA,*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"BIREUEN/SIMPANG MAMPLAM",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"GAYO LUES/BLANG JERANGO",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"GAYO LUES/BLANG KEJEREN",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"GAYO LUES/BLANG PEGAYON",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"GAYO LUES/DABUNG GELANG",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"GAYO LUES/KUTA PANJANG",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"GAYO LUES/PANTAN JAYA",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"GAYO LUES/PINING",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"GAYO LUES/PUTRI BETUNG",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"GAYO LUES/RIKIT GAIB",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"GAYO LUES/TERANGON",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,"GAYO LUES/TERIPE JAYA",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
IDN,ID-AC,LANGSA/LANGSA,*,0.0000,100000.0000,0.0000,0.0000,0,0,51000.0000,JNE,
IDN,ID-AC,"LANGSA/LANGSA BARAT",*,0.0000,100000.0000,0.0000,0.0000,0,0,51000.0000,JNE,
IDN,ID-AC,"LANGSA/LANGSA KOTA",*,0.0000,100000.0000,0.0000,0.0000,0,0,51000.0000,JNE,
IDN,ID-AC,"LANGSA/LANGSA LAMA",*,0.0000,100000.0000,0.0000,0.0000,0,0,51000.0000,JNE,
IDN,ID-AC,"LANGSA/LANGSA TEUNGOH",*,0.0000,100000.0000,0.0000,0.0000,0,0,51000.0000,JNE,
IDN,ID-AC,"LANGSA/LANGSA TIMUR",*,0.0000,100000.0000,0.0000,0.0000,0,0,51000.0000,JNE,
IDN,ID-AC,"LHOKSEUMAWE/BANDA SAKTI",*,0.0000,100000.0000,0.0000,0.0000,0,0,51000.0000,JNE,
IDN,ID-AC,"LHOKSEUMAWE/BLANG MANGAT",*,0.0000,100000.0000,0.0000,0.0000,0,0,51000.0000,JNE,
IDN,ID-AC,LHOKSEUMAWE/LHOKSEUMAWE,*,0.0000,100000.0000,0.0000,0.0000,0,0,51000.0000,JNE,
IDN,ID-AC,"LHOKSEUMAWE/MUARA DUA",*,0.0000,100000.0000,0.0000,0.0000,0,0,51000.0000,JNE,
IDN,ID-AC,"NAGAN RAYA/BEUTONG",*,0.0000,100000.0000,0.0000,0.0000,0,0,64000.0000,JNE,
